payment_id,invoice_id,payment_date,amount_paid,method
5875,6838,2026-07-24,3446.49,UPI
5876,6838,2026-08-14,20.1,Cheque
5877,6839,2025-10-22,6980.73,Card
5878,6840,2026-05-23,18028.4,Card
5879,6841,2026-04-24,1284.05,NEFT
5880,6842,2026-03-18,4484.41,Cheque
5881,6843,2026-08-05,34640.06,Cheque
5882,6844,2026-05-12,2831.66,Cheque
5883,6845,2026-06-01,2601.09,Cheque
5884,6847,2026-01-15,3272.74,Card
5885,6848,2026-05-06,6897.01,UPI
5886,6848,2026-05-16,4926.21,Cheque
5887,6849,2026-03-22,36216.17,UPI
5888,6850,2026-01-27,5308.05,Cheque
5889,6852,2025-11-05,3480.2,UPI
5890,6853,2026-08-21,4372.49,UPI
5891,6854,2026-09-26,2319.98,Card
5892,6856,2026-06-10,4130.82,Card
5893,6857,2026-02-24,6963.12,Cheque
5894,6859,2025-10-31,3304.89,NEFT
5895,6860,2026-03-09,3372.6,Card
5896,6861,2026-03-19,10219.26,UPI
5897,6862,2025-11-28,5489.04,UPI
5898,6864,2025-10-19,5344.37,Cheque
5899,6865,2026-06-04,1238.31,Cheque
5900,6867,2026-07-02,2385.69,Cheque
5901,6868,2026-06-19,6521.89,Cheque
5902,6869,2025-12-30,4175.78,NEFT
5903,6870,2026-06-25,3065.7,NEFT
5904,6871,2025-11-25,11523.64,NEFT
5905,6872,2025-12-28,1662.0,NEFT
5906,6873,2026-07-22,2058.92,Cheque
5907,6874,2026-10-03,2831.1,NEFT
5908,6875,2026-09-21,5808.0,Card
5909,6877,2026-06-30,4698.8,Cheque
5910,6878,2026-04-23,4730.14,Card
5911,6879,2026-03-14,4413.18,UPI
5912,6879,2026-02-21,1022.64,Card
5913,6880,2026-01-23,4451.42,Cheque
5914,6881,2026-04-18,15544.57,NEFT
5915,6882,2026-01-20,2279.14,NEFT
5916,6884,2026-07-23,8569.71,Cheque
5917,6884,2026-07-26,684.31,Cheque
5918,6885,2026-01-15,12151.03,UPI
5919,6886,2026-09-10,2930.73,Card
5920,6887,2026-06-25,2300.25,Cheque
5921,6889,2025-10-19,3800.28,NEFT
5922,6891,2026-01-07,3427.03,Cheque
5923,6893,2026-05-21,4744.53,Card
5924,6894,2026-03-11,8142.04,NEFT
5925,6895,2026-07-22,4177.53,UPI
5926,6896,2026-06-21,1298.53,Cheque
5927,6897,2025-09-27,1992.84,NEFT
5928,6898,2026-04-11,12618.05,NEFT
5929,6899,2026-09-14,2362.88,UPI
5930,6900,2026-04-23,9884.73,UPI
5931,6902,2025-10-29,2274.59,Card
5932,6903,2026-09-12,9108.01,Card
5933,6904,2026-10-26,3412.0,UPI
5934,6905,2025-10-28,5644.53,Cheque
5935,6906,2026-10-02,4227.26,Card
5936,6907,2026-09-10,574.69,Cheque
5937,6908,2026-03-16,8571.48,UPI
5938,6909,2025-12-06,9236.68,UPI
5939,6910,2026-08-28,3367.54,Cheque
5940,6911,2025-11-27,8358.89,NEFT
5941,6912,2026-08-19,2489.38,UPI
5942,6913,2026-08-16,1086.11,Cheque
5943,6913,2026-07-25,1444.22,NEFT
5944,6916,2026-07-19,4509.09,NEFT
5945,6917,2026-02-04,2358.98,Cheque
5946,6918,2026-05-26,1789.21,Card
5947,6919,2026-06-06,5903.86,Card
5948,6920,2026-03-11,3256.38,Card
5949,6920,2026-03-14,2691.73,Cheque
5950,6922,2025-12-04,1989.49,Cheque
5951,6923,2026-09-02,1260.7,NEFT
5952,6923,2026-08-05,1587.15,Card
5953,6924,2025-12-24,2105.37,UPI
5954,6926,2026-09-28,2571.87,UPI
5955,6927,2025-10-22,11318.79,Card
5956,6928,2026-09-03,6014.9,Cheque
5957,6929,2025-10-02,6670.12,NEFT
5958,6930,2026-04-26,1206.96,Cheque
5959,6931,2025-12-21,5800.88,NEFT
5960,6932,2026-02-07,5382.76,UPI
5961,6932,2026-01-13,1164.8,NEFT
5962,6933,2026-09-29,17780.98,UPI
5963,6934,2025-10-25,2247.84,UPI
5964,6935,2026-05-31,3648.83,NEFT
5965,6936,2026-06-04,2346.17,Card
5966,6937,2026-03-11,3121.86,Cheque
5967,6937,2026-03-14,2122.92,Cheque
5968,6938,2026-04-13,4150.15,UPI
5969,6938,2026-05-24,127.99,Card
5970,6939,2025-10-08,12272.99,Cheque
5971,6940,2025-09-29,10288.59,Card
5972,6941,2026-10-11,1028.52,Cheque
5973,6941,2026-10-25,1226.99,UPI
5974,6944,2026-06-19,1547.75,Card
5975,6945,2026-05-04,4306.07,Cheque
5976,6947,2026-06-29,4134.47,UPI
5977,6948,2026-03-19,3864.46,UPI
5978,6951,2026-07-29,4367.53,UPI
5979,6953,2026-07-10,1682.24,NEFT
5980,6953,2026-08-29,125.31,Cheque
5981,6954,2025-07-31,5116.32,UPI
5982,6954,2025-10-24,1072.82,NEFT
5983,6955,2025-12-08,11853.64,NEFT
5984,6958,2026-09-25,8575.47,NEFT
5985,6959,2026-06-15,2433.22,NEFT
5986,6960,2025-10-07,5362.34,NEFT
5987,6961,2026-02-21,2928.17,Card
5988,6961,2026-02-24,1448.15,Cheque
5989,6962,2026-07-29,5256.95,Cheque
5990,6963,2026-08-22,19118.65,NEFT
5991,6965,2026-08-01,12436.33,NEFT
5992,6965,2026-07-30,3920.83,Cheque
5993,6966,2026-10-07,1513.35,Cheque
5994,6967,2026-01-07,2207.9,NEFT
5995,6968,2026-05-13,7263.29,Card
5996,6969,2026-09-22,6479.59,UPI
5997,6971,2026-01-31,6550.52,Card
5998,6972,2026-01-11,25720.49,NEFT
5999,6973,2025-10-31,11459.04,Cheque
6000,6974,2026-10-13,2856.74,NEFT
6001,6975,2025-11-04,5789.0,Card
6002,6975,2025-11-27,3041.94,NEFT
6003,6976,2026-05-07,2455.21,Card
6004,6977,2026-07-25,4630.75,Cheque
6005,6978,2025-10-20,1395.05,Card
6006,6979,2026-09-13,1962.51,NEFT
6007,6980,2025-10-16,10135.77,Card
6008,6981,2025-11-06,6287.94,NEFT
6009,6982,2026-07-18,4844.82,Card
6010,6983,2026-08-20,8296.76,Cheque
6011,6984,2026-05-20,5133.51,UPI
6012,6984,2026-06-13,721.16,Cheque
6013,6987,2026-09-08,2301.98,Card
6014,6987,2026-08-09,1898.27,NEFT
6015,6988,2025-10-19,4290.12,Cheque
6016,6989,2025-11-06,2350.25,Card
6017,6991,2026-04-01,3176.09,NEFT
6018,6992,2026-01-01,7734.77,Card
6019,6993,2026-08-16,4729.95,Cheque
6020,6994,2026-05-04,20821.27,NEFT
6021,6995,2026-03-26,4744.66,Card
6022,6996,2025-11-01,5843.72,Cheque
6023,6997,2026-06-05,4266.84,UPI
6024,6997,2026-06-13,800.09,Cheque
6025,6998,2026-07-07,2136.82,Card
6026,6999,2026-07-02,2017.18,Cheque
6027,7000,2026-05-27,2127.11,NEFT
6028,7002,2026-06-15,1223.22,UPI
6029,7003,2026-06-09,4729.73,UPI
6030,7004,2026-06-26,5628.69,UPI
6031,7006,2026-08-17,1586.94,Cheque
6032,7007,2026-03-20,7344.95,Card
6033,7008,2026-03-23,8471.03,Cheque
6034,7009,2026-07-25,1241.66,Card
6035,7010,2026-04-23,10998.17,Cheque
6036,7011,2026-07-30,5814.72,UPI
6037,7012,2025-12-18,4764.84,UPI
6038,7013,2026-08-27,3299.76,Card
6039,7013,2026-08-20,4575.51,UPI
6040,7014,2026-08-18,18294.56,NEFT
6041,7016,2026-05-10,3367.73,Card
6042,7017,2026-06-19,26415.49,Cheque
6043,7018,2026-01-26,2366.31,Cheque
6044,7019,2026-06-06,6704.38,Cheque
6045,7020,2026-04-15,4352.56,Cheque
6046,7021,2025-10-22,1382.36,Card
6047,7022,2026-07-27,2324.19,Card
6048,7023,2026-02-18,5006.05,Cheque
6049,7024,2026-05-21,2615.84,Card
6050,7025,2025-12-30,14354.66,UPI
6051,7026,2025-12-17,9210.58,UPI
6052,7027,2026-02-16,1782.55,NEFT
6053,7027,2026-01-15,456.43,NEFT
6054,7028,2026-01-15,1611.1,Card
6055,7028,2026-02-01,296.62,Cheque
6056,7030,2026-07-21,2766.13,NEFT
6057,7030,2026-07-27,839.52,NEFT
6058,7031,2026-01-17,2091.24,Cheque
6059,7033,2026-01-22,1939.81,Cheque
6060,7034,2026-03-23,1580.86,Cheque
6061,7035,2025-11-29,10802.24,NEFT
6062,7036,2026-04-27,4049.9,NEFT
6063,7037,2026-07-24,7004.92,UPI
6064,7038,2026-01-26,7250.35,Card
6065,7039,2026-08-02,1561.88,Cheque
6066,7041,2025-11-17,8166.68,Cheque
6067,7042,2026-02-08,8427.04,Cheque
6068,7043,2026-07-02,2905.18,Cheque
6069,7044,2026-09-21,4353.35,NEFT
6070,7044,2026-09-12,1936.89,NEFT
6071,7045,2026-10-03,4316.41,NEFT
6072,7045,2026-09-22,37.55,UPI
6073,7046,2026-02-28,5386.78,UPI
6074,7047,2026-10-13,1786.8,Card
6075,7047,2026-10-25,898.15,Card
6076,7048,2026-02-09,4294.1,Card
6077,7049,2026-05-11,10923.97,Card
6078,7052,2026-06-05,8334.85,NEFT
6079,7053,2025-10-20,2094.16,UPI
6080,7054,2026-03-29,6887.58,Card
6081,7055,2026-09-03,7276.62,Card
6082,7056,2026-04-10,4423.43,UPI
6083,7057,2025-10-13,6362.59,NEFT
6084,7058,2026-01-25,18400.04,UPI
6085,7059,2025-12-29,2919.9,NEFT
6086,7060,2026-01-21,1647.35,Card
6087,7061,2026-02-26,3560.33,NEFT
6088,7062,2026-04-21,2091.0,UPI
6089,7062,2026-04-07,165.55,Card
6090,7063,2026-06-15,6803.64,UPI
6091,7064,2026-03-13,3473.04,Card
6092,7065,2026-09-11,8165.58,NEFT
6093,7066,2026-06-05,6311.58,NEFT
6094,7067,2025-11-02,2890.04,Cheque
6095,7068,2026-08-27,2390.16,Cheque
6096,7069,2026-10-25,1640.49,UPI
6097,7070,2026-05-17,8217.43,Cheque
6098,7071,2026-09-17,7606.48,NEFT
6099,7072,2026-01-16,3599.5,Card
6100,7073,2026-02-04,8120.92,NEFT
6101,7074,2025-10-29,2066.69,Card
6102,7075,2026-04-20,2483.21,Cheque
6103,7077,2026-03-16,6238.38,Cheque
6104,7078,2026-05-23,3082.45,UPI
6105,7079,2026-05-23,1562.33,Card
6106,7080,2026-03-16,5378.98,Cheque
6107,7081,2026-01-21,7303.51,Card
6108,7081,2026-02-13,604.36,UPI
6109,7082,2026-04-28,4484.75,UPI
6110,7083,2026-09-04,12443.98,UPI
6111,7085,2026-02-18,10625.93,NEFT
6112,7085,2026-03-05,1610.05,Card
6113,7086,2026-01-10,9360.14,Cheque
6114,7087,2026-03-30,6038.35,NEFT
6115,7088,2026-07-12,1848.46,NEFT
6116,7089,2025-12-04,1863.98,Cheque
6117,7089,2025-12-21,1926.65,Cheque
6118,7090,2026-01-22,3318.48,UPI
6119,7092,2026-02-24,3156.9,UPI
6120,7093,2026-03-13,1549.42,Card
6121,7094,2025-12-13,10141.06,NEFT
6122,7095,2025-10-21,2143.22,NEFT
6123,7096,2026-07-26,9583.66,Card
6124,7097,2026-01-08,14451.98,NEFT
6125,7098,2026-06-05,2353.05,Cheque
6126,7100,2025-12-10,7450.44,NEFT
6127,7101,2026-08-16,2036.89,UPI
6128,7101,2026-08-14,1489.4,NEFT
6129,7102,2026-08-22,1713.57,UPI
6130,7103,2025-12-12,7114.99,Cheque
6131,7104,2026-01-02,2764.72,Card
6132,7105,2026-04-02,27650.28,Cheque
6133,7106,2026-09-11,7836.62,UPI
6134,7107,2026-03-29,8541.05,Cheque
6135,7110,2026-07-27,1821.64,UPI
6136,7110,2026-07-30,938.64,Card
6137,7111,2026-06-06,8009.1,UPI
6138,7114,2025-12-12,9634.58,NEFT
6139,7116,2025-11-04,7614.16,Cheque
6140,7117,2026-07-23,11700.55,Cheque
6141,7118,2026-06-20,2445.41,Cheque
6142,7122,2026-03-24,5784.34,UPI
6143,7123,2026-05-08,5127.24,Card
6144,7124,2026-03-01,2624.83,Card
6145,7125,2025-12-21,3363.87,Cheque
6146,7125,2026-01-02,873.36,NEFT
6147,7126,2025-11-03,2820.35,UPI
6148,7127,2026-03-22,4114.66,Cheque
6149,7127,2026-02-18,3253.7,Cheque
6150,7128,2026-04-03,1338.18,UPI
6151,7128,2026-04-24,815.42,Card
6152,7129,2026-04-02,2638.69,NEFT
6153,7130,2026-03-31,9599.26,NEFT
6154,7132,2026-10-03,18131.02,Cheque
6155,7132,2026-09-26,2322.75,UPI
6156,7133,2026-09-18,5849.12,Card
6157,7134,2026-08-29,1172.15,Cheque
6158,7135,2026-03-17,1531.34,NEFT
6159,7135,2026-02-15,201.89,Card
6160,7139,2026-06-04,3395.75,UPI
6161,7140,2026-07-03,13401.06,UPI
6162,7141,2026-01-21,6377.76,Cheque
6163,7141,2025-12-01,126.28,UPI
6164,7142,2026-01-31,3873.4,Cheque
6165,7144,2026-06-19,2050.81,Card
6166,7144,2026-06-13,570.08,UPI
6167,7145,2025-10-07,7795.39,NEFT
6168,7146,2025-10-11,5624.5,UPI
6169,7146,2025-10-11,2834.04,UPI
6170,7147,2026-02-03,5234.62,Cheque
6171,7147,2026-01-10,2965.81,NEFT
6172,7148,2026-08-18,4414.84,Cheque
6173,7150,2026-06-20,20877.4,Card
6174,7150,2026-06-02,939.91,UPI
6175,7151,2026-05-13,4415.86,NEFT
6176,7152,2026-04-26,5277.45,Cheque
6177,7153,2026-01-07,10480.69,Card
6178,7154,2025-10-11,3250.34,UPI
6179,7154,2025-10-23,792.24,NEFT
6180,7155,2026-08-02,3955.22,NEFT
6181,7157,2025-10-22,1258.75,Cheque
6182,7159,2026-07-31,9970.42,Card
6183,7160,2026-05-13,2142.67,NEFT
6184,7161,2026-01-09,7378.86,Cheque
6185,7162,2025-11-27,15009.78,Card
6186,7162,2025-11-14,1397.18,NEFT
6187,7163,2026-01-11,5676.64,Card
6188,7164,2026-04-12,2468.3,Cheque
6189,7166,2026-05-17,6775.4,NEFT
6190,7168,2026-05-17,5490.86,Cheque
6191,7169,2025-12-12,8287.72,NEFT
6192,7170,2025-09-25,11124.11,NEFT
6193,7171,2026-09-27,3406.14,Cheque
6194,7173,2026-02-23,6508.62,Cheque
6195,7174,2025-11-07,842.96,UPI
6196,7175,2026-05-10,4302.32,Card
6197,7176,2026-01-01,2509.01,Card
6198,7177,2026-01-14,11864.51,Cheque
6199,7179,2026-08-23,5633.71,Cheque
6200,7180,2026-01-04,1217.59,Cheque
6201,7181,2026-01-16,2573.48,Cheque
6202,7182,2026-01-10,9459.52,NEFT
6203,7183,2026-06-24,1882.04,Card
6204,7185,2026-06-25,12446.09,NEFT
6205,7186,2026-07-31,10191.53,Card
6206,7186,2026-07-22,3306.37,Cheque
6207,7187,2026-01-20,17213.51,Card
6208,7188,2026-02-16,5376.62,UPI
6209,7188,2026-03-17,3919.38,Cheque
6210,7189,2026-08-22,7027.31,NEFT
6211,7190,2026-05-04,8208.28,Cheque
6212,7191,2026-06-24,5011.99,UPI
6213,7191,2026-06-24,281.44,UPI
6214,7192,2026-03-05,2820.79,Card
6215,7193,2026-06-25,9258.33,Card
6216,7195,2026-03-31,10111.61,UPI
6217,7196,2025-11-04,4231.51,UPI
6218,7197,2025-12-30,2686.19,NEFT
6219,7198,2025-11-06,5921.75,Cheque
6220,7200,2025-11-14,48564.69,Cheque
6221,7202,2026-02-20,5017.2,Cheque
6222,7203,2026-01-06,4502.96,UPI
6223,7204,2025-12-27,7143.91,Cheque
6224,7206,2026-01-09,3498.77,NEFT
6225,7207,2026-03-12,5174.59,Card
6226,7208,2026-09-22,3714.83,Cheque
6227,7209,2026-06-11,5791.85,UPI
6228,7211,2026-03-30,392.04,Cheque
6229,7212,2026-09-24,620.63,UPI
6230,7212,2026-08-29,450.08,Card
6231,7213,2026-10-15,2537.74,Cheque
6232,7214,2026-03-02,6253.7,Card
6233,7216,2026-04-19,31738.12,Cheque
6234,7217,2026-09-12,10228.11,Cheque
6235,7219,2026-03-03,10273.6,NEFT
6236,7220,2026-03-02,1147.54,UPI
6237,7220,2026-02-18,260.74,NEFT
6238,7221,2026-10-08,1967.91,NEFT
6239,7223,2026-02-09,1920.61,Card
6240,7225,2026-07-20,4159.39,Card
6241,7225,2026-06-14,245.13,Card
6242,7228,2026-04-29,23355.08,Card
6243,7229,2025-12-19,4024.21,Card
6244,7230,2026-06-15,1678.29,UPI
6245,7231,2026-08-09,1932.53,UPI
6246,7232,2026-06-24,12540.5,Card
6247,7233,2026-05-04,6183.73,Cheque
6248,7234,2026-06-24,2453.24,UPI
6249,7235,2025-11-22,8809.22,Card
6250,7236,2025-12-17,1486.56,Card
6251,7236,2025-11-15,627.18,Cheque
6252,7237,2026-02-22,1211.1,UPI
6253,7238,2026-08-19,1003.27,Card
6254,7239,2026-04-23,1572.5,UPI
6255,7240,2026-01-10,12620.1,UPI
6256,7241,2026-09-06,4252.0,NEFT
6257,7242,2026-06-24,2665.35,UPI
6258,7242,2026-07-03,2201.26,Card
6259,7244,2026-08-03,2227.88,Card
6260,7245,2026-03-11,3406.56,NEFT
6261,7246,2026-07-08,3053.7,Cheque
6262,7246,2026-05-13,625.53,Card
6263,7247,2026-10-04,2374.19,Cheque
6264,7248,2026-04-28,3389.79,UPI
6265,7249,2026-09-22,4536.31,UPI
6266,7251,2026-09-11,7070.9,NEFT
6267,7252,2026-01-16,3390.35,Card
6268,7253,2025-10-20,17206.96,Card
6269,7254,2026-09-05,2188.56,UPI
6270,7255,2026-06-19,3271.37,Card
6271,7256,2026-09-03,4776.3,NEFT
6272,7256,2026-08-15,2076.4,Card
6273,7257,2026-08-21,8195.01,UPI
6274,7258,2026-03-24,1905.07,Card
6275,7259,2026-05-27,3522.25,Cheque
6276,7260,2025-11-12,9478.87,NEFT
6277,7262,2026-03-16,3387.14,UPI
6278,7263,2026-08-22,1521.81,Card
6279,7264,2026-07-16,2609.32,NEFT
6280,7265,2026-08-13,5354.24,NEFT
6281,7266,2026-09-23,3006.08,NEFT
6282,7267,2026-03-29,2007.62,UPI
6283,7270,2025-10-07,7762.85,Card
6284,7271,2026-08-15,11023.33,Card
6285,7272,2026-01-28,2910.44,UPI
6286,7273,2026-01-12,8181.91,Cheque
6287,7274,2026-06-14,6969.68,UPI
6288,7275,2025-09-16,1645.1,Card
6289,7276,2025-11-28,13134.3,UPI
6290,7277,2026-09-19,5420.51,Card
6291,7278,2026-08-19,3264.71,UPI
6292,7279,2026-02-01,1368.53,Card
6293,7280,2026-06-28,1587.63,Cheque
6294,7280,2026-06-13,216.38,NEFT
6295,7281,2026-01-18,4584.24,Card
6296,7282,2026-09-27,1232.2,Card
6297,7282,2026-09-19,482.35,Card
6298,7283,2025-11-23,7252.87,Card
6299,7284,2026-05-27,3692.19,UPI
6300,7285,2025-12-01,872.81,Cheque
6301,7285,2026-02-20,560.96,NEFT
6302,7286,2026-05-28,2450.05,Card
6303,7286,2026-05-23,491.92,Cheque
6304,7287,2026-07-08,2136.41,Cheque
6305,7288,2026-06-30,1877.85,NEFT
6306,7291,2026-02-23,936.89,NEFT
6307,7291,2026-02-26,1394.28,Cheque
6308,7293,2025-11-06,11061.81,Cheque
6309,7294,2026-07-12,9265.36,NEFT
6310,7295,2026-08-05,7698.88,Card
6311,7296,2026-07-01,3132.19,NEFT
6312,7297,2026-05-19,6479.89,Card
6313,7299,2026-04-14,5799.91,Card
6314,7299,2026-05-25,766.33,Cheque
6315,7300,2026-03-21,10200.71,UPI
6316,7302,2026-08-12,2121.4,UPI
6317,7303,2025-12-22,5270.37,Card
6318,7304,2026-06-10,5960.29,Cheque
6319,7306,2026-09-07,3379.43,Cheque
6320,7307,2026-01-08,4065.21,Cheque
6321,7308,2026-05-01,3331.63,Card
6322,7309,2026-08-02,5580.5,Cheque
6323,7310,2026-02-05,8321.04,Card
6324,7313,2025-11-28,11794.76,Cheque
6325,7315,2025-12-20,1506.21,Card
6326,7316,2026-02-28,6466.79,UPI
6327,7318,2026-02-03,4374.26,UPI
6328,7320,2026-06-16,5861.0,UPI
6329,7322,2026-04-29,1723.24,NEFT
6330,7323,2025-11-01,4409.48,Card
6331,7324,2026-10-04,2554.62,Cheque
6332,7325,2026-03-26,3174.77,Card
6333,7326,2026-05-17,5702.82,Card
6334,7327,2025-10-01,3496.68,UPI
6335,7329,2026-10-10,4077.66,Card
6336,7330,2026-05-22,3251.7,Card
6337,7331,2026-01-14,4701.01,UPI
6338,7332,2026-02-15,7348.14,Card
6339,7333,2026-03-06,1438.31,Cheque
6340,7334,2026-02-23,8710.76,Card
6341,7335,2026-09-26,2797.82,UPI
6342,7336,2025-11-24,8200.35,UPI
6343,7339,2026-06-09,3969.05,Card
6344,7340,2026-04-09,2377.16,NEFT
6345,7341,2026-08-08,3519.83,UPI
6346,7342,2025-11-21,11843.4,Card
6347,7342,2025-11-26,1149.09,Card
6348,7344,2025-10-11,3466.03,Card
6349,7345,2026-05-30,12451.83,NEFT
6350,7348,2025-12-22,4167.5,Cheque
6351,7348,2026-01-09,77.94,UPI
6352,7349,2025-12-09,1220.71,UPI
6353,7350,2025-11-10,10044.25,Cheque
6354,7351,2025-11-27,5016.29,Cheque
6355,7352,2026-01-01,8546.88,UPI
6356,7353,2026-03-19,1049.7,UPI
6357,7354,2026-09-27,3993.84,Cheque
6358,7355,2026-04-30,5717.37,Card
6359,7356,2025-12-08,918.37,UPI
6360,7357,2026-10-10,6158.88,Card
6361,7357,2026-09-05,2294.11,Card
6362,7358,2025-10-26,3860.0,Cheque
6363,7359,2026-04-07,1228.34,NEFT
6364,7360,2026-08-27,3312.93,UPI
6365,7362,2026-07-10,2184.03,UPI
6366,7362,2026-07-17,224.34,UPI
6367,7363,2026-07-12,2255.92,Cheque
6368,7364,2025-09-13,3535.77,Cheque
6369,7365,2026-08-02,1014.26,Cheque
6370,7366,2026-05-08,3792.01,NEFT
6371,7367,2026-01-28,9541.27,Card
6372,7368,2026-08-18,12533.73,Card
6373,7369,2026-05-07,5036.18,Cheque
6374,7370,2026-06-02,7367.81,Card
6375,7371,2026-03-07,1374.66,NEFT
6376,7372,2026-08-03,6058.96,Card
6377,7373,2026-09-16,3877.06,Card
6378,7374,2025-10-24,4701.46,Card
6379,7375,2025-11-03,1255.02,UPI
6380,7377,2026-03-30,1334.64,Card
6381,7378,2026-06-02,6215.51,Card
6382,7380,2026-03-19,27229.95,NEFT
6383,7381,2025-12-25,8720.97,Cheque
6384,7382,2025-10-29,4887.3,UPI
6385,7383,2026-09-19,2197.02,NEFT
6386,7386,2025-10-05,6798.99,NEFT
6387,7387,2026-01-31,7521.32,Cheque
6388,7388,2026-05-25,5984.21,Card
6389,7388,2026-03-27,1192.4,Cheque
6390,7389,2026-02-26,9773.9,Card
6391,7390,2026-10-04,2319.4,NEFT
6392,7390,2026-10-07,862.44,Card
6393,7391,2026-01-04,7759.28,NEFT
6394,7392,2026-07-25,2925.44,Card
6395,7394,2026-06-29,2189.25,UPI
6396,7395,2026-07-25,4087.18,NEFT
6397,7396,2026-02-17,12163.23,Card
6398,7397,2025-11-14,19717.35,NEFT
6399,7398,2025-10-26,4027.32,Card
6400,7399,2025-12-23,2984.59,Cheque
6401,7400,2026-01-04,14483.11,NEFT
6402,7401,2025-12-26,7072.26,Cheque
6403,7402,2025-12-01,5117.6,NEFT
6404,7403,2026-02-19,2055.83,UPI
6405,7404,2025-11-16,15717.89,Cheque
6406,7405,2026-05-20,5389.14,Cheque
6407,7406,2026-03-29,5000.64,Card
6408,7407,2026-01-04,7443.8,Card
6409,7407,2026-01-17,268.2,Card
6410,7408,2026-08-10,5088.36,NEFT
6411,7409,2025-11-24,16267.14,Cheque
6412,7410,2026-06-12,11233.26,NEFT
6413,7411,2026-09-05,3191.12,UPI
6414,7412,2026-01-08,4893.04,NEFT
6415,7412,2026-02-16,466.93,UPI
6416,7413,2026-03-31,3130.22,UPI
6417,7414,2026-03-24,15535.22,Card
6418,7414,2026-03-29,7132.21,NEFT
6419,7415,2026-04-29,2112.32,UPI
6420,7415,2026-05-04,691.93,UPI
6421,7416,2026-03-08,4545.85,Card
6422,7417,2026-07-16,6689.77,NEFT
6423,7418,2026-07-03,7493.33,Cheque
6424,7419,2026-07-31,8577.15,Cheque
6425,7420,2026-08-15,9489.74,NEFT
6426,7421,2026-03-04,4766.93,NEFT
6427,7421,2026-02-15,3936.58,UPI
6428,7422,2026-08-09,3536.22,Card
6429,7424,2026-05-27,5155.28,Card
6430,7425,2025-12-01,1873.17,Cheque
6431,7425,2025-11-30,1342.64,Cheque
6432,7426,2026-03-10,1280.24,NEFT
6433,7426,2026-03-16,1674.06,Card
6434,7427,2026-07-11,3567.58,NEFT
6435,7428,2025-12-02,15575.43,Card
6436,7429,2026-01-26,17192.89,NEFT
6437,7431,2026-09-07,957.17,NEFT
6438,7432,2026-05-05,2083.43,Cheque
6439,7433,2025-12-02,10109.29,UPI
6440,7434,2026-01-15,1429.05,Card
6441,7435,2026-03-05,8105.25,NEFT
6442,7436,2026-06-14,7699.91,Cheque
6443,7437,2026-08-22,5069.78,UPI
6444,7438,2026-04-27,4851.82,NEFT
6445,7439,2026-08-19,2424.87,Card
6446,7441,2026-01-04,4859.96,UPI
6447,7441,2026-02-02,1546.9,Cheque
6448,7442,2025-11-16,3403.95,UPI
6449,7443,2026-08-22,2668.26,Card
6450,7444,2025-12-08,1068.66,NEFT
6451,7444,2025-11-23,855.9,Cheque
6452,7445,2026-09-18,4599.1,NEFT
6453,7446,2026-04-13,4253.08,UPI
6454,7447,2026-03-03,4296.67,Cheque
6455,7449,2026-03-08,1213.61,NEFT
6456,7449,2026-02-10,868.33,Cheque
6457,7450,2026-10-16,1282.4,Cheque
6458,7450,2026-09-27,626.04,Cheque
6459,7451,2026-10-18,9248.29,NEFT
6460,7452,2025-11-17,5736.21,NEFT
6461,7453,2026-04-10,3987.05,Cheque
6462,7454,2026-08-11,12108.25,NEFT
6463,7455,2026-07-20,4728.74,Cheque
6464,7456,2025-11-14,9927.73,NEFT
6465,7456,2025-11-23,2179.3,NEFT
6466,7457,2026-08-17,4119.79,Card
6467,7458,2026-09-26,796.29,NEFT
6468,7459,2026-02-12,19582.52,Cheque
6469,7460,2026-04-27,3746.38,NEFT
6470,7460,2026-05-14,3858.61,NEFT
6471,7461,2026-07-24,7732.13,UPI
6472,7462,2026-02-23,8586.0,Card
6473,7463,2026-01-08,45615.01,Cheque
6474,7464,2026-07-18,4613.96,UPI
6475,7465,2026-03-01,15778.12,Cheque
6476,7466,2025-12-15,2527.79,Cheque
6477,7467,2026-05-08,9598.66,Card
6478,7468,2025-12-10,20825.78,Card
6479,7469,2026-08-11,2251.29,Card
6480,7469,2026-08-15,2564.35,UPI
6481,7471,2026-03-23,7869.92,NEFT
6482,7472,2026-03-03,4203.47,Cheque
6483,7473,2025-12-13,9824.16,Card
6484,7475,2026-08-12,33767.65,Card
6485,7476,2026-04-12,5444.38,UPI
6486,7479,2026-03-02,1791.15,Cheque
6487,7480,2026-04-11,1295.35,NEFT
6488,7480,2026-04-20,476.35,Card
6489,7481,2026-07-24,1781.26,Card
6490,7482,2026-08-21,8603.84,Cheque
6491,7483,2026-06-25,3086.47,NEFT
6492,7484,2026-04-20,1810.16,Card
6493,7485,2026-05-30,2863.62,Cheque
6494,7486,2026-07-18,8778.88,UPI
6495,7487,2026-03-19,8605.38,UPI
6496,7488,2026-04-23,11100.16,Card
6497,7489,2026-04-21,3991.69,Card
6498,7490,2026-05-26,12146.29,Card
6499,7490,2026-05-16,12561.9,NEFT
6500,7491,2026-07-27,11882.28,NEFT
6501,7492,2026-09-02,1121.98,NEFT
6502,7492,2026-09-09,832.48,Cheque
6503,7493,2026-01-23,9574.94,UPI
6504,7495,2026-05-04,4381.44,UPI
